Platform,Domain,Title,Organization,Rating,Learners,Duration,Difficulty,Price,Duration_Months,Is_Paid,Difficulty_Clean,Difficulty_Encoded,Success_Label
W3Schools,SQL References,SQL Where,,4.5,46823.0,,Beginner,Free,1.0,0,beginner,0.0,1
W3Schools,SQL References,SQL Order By,,4.1,1311.0,,Beginner,Free,1.0,0,beginner,0.0,0
W3Schools,SQL References,SQL And,,4.2,24240.0,,Beginner,Free,1.0,0,beginner,0.0,0
W3Schools,SQL References,SQL Or,,4.5,30596.0,,Beginner,Free,1.0,0,beginner,0.0,1
W3Schools,SQL References,SQL Not,,4.3,39730.0,,Beginner,Free,1.0,0,beginner,0.0,0
W3Schools,SQL References,SQL Insert Into,,4.5,44818.0,,Beginner,Free,1.0,0,beginner,0.0,1
W3Schools,SQL References,SQL Null Values,,4.4,40351.0,,Beginner,Free,1.0,0,beginner,0.0,0
W3Schools,SQL References,SQL Update,,4.6,23639.0,,Beginner,Free,1.0,0,beginner,0.0,1
W3Schools,SQL References,SQL Delete,,4.5,19171.0,,Beginner,Free,1.0,0,beginner,0.0,1
W3Schools,SQL References,SQL Select Top,,4.1,30403.0,,Beginner,Free,1.0,0,beginner,0.0,0
W3Schools,SQL References,SQL Aggregate Functions,,4.9,26704.0,,Beginner,Free,1.0,0,beginner,0.0,1
W3Schools,SQL References,SQL Min and Max,,4.4,14930.0,,Beginner,Free,1.0,0,beginner,0.0,0
W3Schools,SQL References,SQL Count,,4.7,28716.0,,Beginner,Free,1.0,0,beginner,0.0,1
W3Schools,SQL References,SQL Sum,,4.9,43821.0,,Beginner,Free,1.0,0,beginner,0.0,1
W3Schools,SQL References,SQL Avg,,4.6,13349.0,,Beginner,Free,1.0,0,beginner,0.0,1
W3Schools,SQL References,SQL Like,,4.2,7887.0,,Beginner,Free,1.0,0,beginner,0.0,0
W3Schools,SQL References,SQL Wildcards,,5.0,1751.0,,Beginner,Free,1.0,0,beginner,0.0,0
W3Schools,SQL References,SQL In,,5.0,7626.0,,Beginner,Free,1.0,0,beginner,0.0,0
W3Schools,SQL References,SQL Between,,4.7,29086.0,,Beginner,Free,1.0,0,beginner,0.0,1
W3Schools,SQL References,SQL Aliases,,4.5,25722.0,,Beginner,Free,1.0,0,beginner,0.0,1
W3Schools,SQL References,SQL Joins,,4.2,29371.0,,Beginner,Free,1.0,0,beginner,0.0,0
W3Schools,SQL References,SQL Inner Join,,4.4,2476.0,,Beginner,Free,1.0,0,beginner,0.0,0
W3Schools,SQL References,SQL Left Join,,4.3,17522.0,,Beginner,Free,1.0,0,beginner,0.0,0
W3Schools,SQL References,SQL Right Join,,4.8,34368.0,,Beginner,Free,1.0,0,beginner,0.0,1
W3Schools,SQL References,SQL Full Join,,4.5,1686.0,,Beginner,Free,1.0,0,beginner,0.0,0
Coursera,Data Science,Google Data Analytics,,4.5,26270.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Data Science,"Foundations: Data, Data, Everywhere",,4.5,30079.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Data Science,IBM Generative AI Engineering,,4.5,30079.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Data Science,IBM Data Science,,4.5,14707.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Data Science,IBM Data Analyst,,4.5,43748.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Data Science,IBM & Darden Digital Strategy,,4.5,5394.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Data Science,Google AI Essentials,,4.5,46714.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Data Science,Machine Learning,,4.5,20390.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Data Science,Google Prompting Essentials,,4.5,41599.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Data Science,Google Advanced Data Analytics,,4.5,13674.0,Self-paced,Advanced,Free to Audit / Paid Certificate,1.0,0,advanced,2.0,1
Coursera,Data Science,Deep Learning,,4.5,27652.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Data Science,AI in Healthcare,,4.5,11608.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Data Science,Google Business Intelligence,,4.5,22810.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Data Science,Data Science Foundations,,4.5,6839.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Business,Google Project Management,,4.5,46283.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Business,Foundations of Project Management,,4.5,6369.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Business,Financial Markets,,4.5,19857.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Business,AI For Everyone,,4.5,48652.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Business,Google Digital Marketing & E-commerce,,4.5,17338.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Business,Key Technologies for Business,,4.5,3045.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Business,Generative AI for Digital Marketing,,4.5,7563.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Business,Business Foundations,,4.5,35869.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Business,Introduction to Finance and Accounting,,4.5,33297.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Business,IBM Business Analyst,,4.5,20371.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Business,AI For Business,,4.5,44093.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Business,Finance & Quantitative Modeling for Analysts,,4.5,28398.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Business,Google People Management Essentials,,4.5,9125.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Business,Generative AI for Product Managers,,4.5,40986.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Computer Science,Python for Everybody,,4.5,15338.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Computer Science,Programming for Everybody (Getting Started with Python),,4.5,27569.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Computer Science,IBM AI Developer,,4.5,34655.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Computer Science,IBM DevOps and Software Engineering,,4.5,7131.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Computer Science,Google Cybersecurity,,4.5,19322.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Computer Science,Google UX Design,,4.5,6202.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Computer Science,IBM Back-End Development,,4.5,38993.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Computer Science,Applied Software Engineering Fundamentals,,4.5,1079.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,0
Coursera,Computer Science,IBM RAG and Agentic AI,,4.5,27079.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Computer Science,Generative AI for Java and Spring Developers,,4.5,41002.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Computer Science,Generative AI for Mobile App Developers,,4.5,31174.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Computer Science,Generative AI for Software Developers,,4.5,24124.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Computer Science,Generative AI for UI UX Design,,4.5,15295.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Information Technology,Google IT Support,,4.5,3170.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Information Technology,Technical Support Fundamentals,,4.5,49500.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Information Technology,IBM Full Stack Software Developer,,4.5,31714.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Information Technology,IBM Data Engineering,,4.5,17961.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Information Technology,IBM AI Product Manager,,4.5,19843.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Information Technology,Google IT Automation with Python,,4.5,36999.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Information Technology,Microsoft Power BI Data Analyst,,4.5,7606.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Information Technology,IBM Relational Database Administrator with GenAI,,4.5,14176.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Information Technology,Generative AI Leader,,4.5,39060.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Information Technology,Data Engineering Foundations,,4.5,46730.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Information Technology,IBM Data Management,,4.5,40631.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Information Technology,IBM Business Intelligence (BI) Analyst,,4.5,36915.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Information Technology,Generative AI for Data Engineers,,4.5,38709.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Health,Introduction to Psychology,,4.5,24047.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Health,Stanford Introduction to Food and Health,,4.5,16020.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Health,Social Psychology,,4.5,4275.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Health,Introductory Human Physiology,,4.5,44543.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Health,Medical Billing and Coding Fundamentals,,4.5,35142.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Health,Pharmacy Technician Fundamentals,,4.5,21257.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Health,Nursing Assistant Fundamentals,,4.5,46735.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Health,Writing in the Sciences,,4.5,11610.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Health,Psychological First Aid,,4.5,19664.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Health,Introduction to Healthcare,,4.5,37544.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Health,Medical Neuroscience,,4.5,40363.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Health,NASM Personal Fitness Trainer,,4.5,5089.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Health,AAPC Medical Biller,,4.5,43914.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Health,Introduction to Systematic Review and Meta-Analysis,,4.5,39389.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Social Sciences,Academic English: Writing,,4.5,46873.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Social Sciences,Generative AI for Educators,,4.5,32185.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Social Sciences,Prompt Engineering for Educators,,4.5,22386.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Social Sciences,Generative AI and ChatGPT for K-12 Educators,,4.5,18514.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Social Sciences,Prompt Engineering for Law,,4.5,15887.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Social Sciences,Game Theory,,4.5,15620.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Social Sciences,Instructional Design Foundations and Applications,,4.5,18049.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Social Sciences,Global Diplomacy â Diplomacy in the Modern World,,4.5,11953.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Social Sciences,An Introduction to American Law,,4.5,20173.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Social Sciences,Methods and Statistics in Social Sciences,,4.5,28328.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Social Sciences,Generative AI for Educators & Teachers,,4.5,9042.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Social Sciences,International Humanitarian Law in Theory and Practice,,4.5,9122.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Personal Development,Learning How to Learn: Powerful mental tools to help you master tough subjects,,4.5,47197.0,Self-paced,Advanced,Free to Audit / Paid Certificate,1.0,0,advanced,2.0,1
Coursera,Personal Development,Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential,,4.5,34270.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Personal Development,Creative Thinking: Techniques and Tools for Success,,4.5,11143.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Personal Development,Dynamic Public Speaking,,4.5,28804.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Personal Development,Accelerate Your Job Search with AI,,4.5,23927.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Personal Development,People & Soft Skills: Essential for Professional Success,,4.5,41074.0,Self-paced,Advanced,Free to Audit / Paid Certificate,1.0,0,advanced,2.0,1
Coursera,Personal Development,The Science of Well-Being,,4.5,21648.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Personal Development,Accelerate Your Job Search with AI,,4.5,33886.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Personal Development,Achieving Personal and Professional Success,,4.5,10823.0,Self-paced,Advanced,Free to Audit / Paid Certificate,1.0,0,advanced,2.0,1
Coursera,Personal Development,Good with Words: Writing and Editing,,4.5,23793.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Personal Development,Connected Leadership,,4.5,8462.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Personal Development,The Science of Well-Being for Teens,,4.5,6414.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Personal Development,Resilience for Everyone,,4.5,17785.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Personal Development,Professionalism in Allied Health,,4.5,5731.0,Self-paced,Advanced,Free to Audit / Paid Certificate,1.0,0,advanced,2.0,0
Coursera,Physical Science and Engineering,An Introduction to Programming the Internet of Things (IOT),,4.5,6961.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,0
Coursera,Physical Science and Engineering,How Things Work: An Introduction to Physics,,4.5,2158.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,0
Coursera,Physical Science and Engineering,Astronomy: Exploring Time and Space,,4.5,44561.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Physical Science and Engineering,Fundamentals of GIS,,4.5,6930.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,0
Coursera,Physical Science and Engineering,Introduction to Semiconductor Devices 1,,4.5,21261.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Physical Science and Engineering,Electric Vehicles and Mobility,,4.5,15336.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Physical Science and Engineering,"Energy Production, Distribution & Safety",,4.5,26468.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Physical Science and Engineering,Digital Manufacturing & Design Technology,,4.5,16497.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Physical Science and Engineering,Understanding Research Methods,,4.5,14260.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Physical Science and Engineering,Introduction to Engineering Mechanics,,4.5,6376.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,0
Coursera,Physical Science and Engineering,SOLIDWORKS 3D CAD for Education,,4.5,37451.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Physical Science and Engineering,FPGA Design for Embedded Systems,,4.5,41260.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Physical Science and Engineering,"Modern Robotics:  Mechanics, Planning, and Control",,4.5,32544.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Physical Science and Engineering,Introduction to Electronics,,4.5,24994.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Physical Science and Engineering,Algorithms for Battery Management Systems,,4.5,18929.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Physical Science and Engineering,"Introduction to Biology: Ecology, Evolution, & Biodiversity",,4.5,9956.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Physical Science and Engineering,Oil & Gas Industry Operations and Markets,,4.5,46663.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Physical Science and Engineering,Marine Biology,,4.5,10265.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Physical Science and Engineering,Embedding Sensors and Motors,,4.5,6044.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Arts and Humanities,Modern and Contemporary Art and Design,,4.5,4936.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Arts and Humanities,Graphic Design,,4.5,8946.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Arts and Humanities,Fundamentals of Graphic Design,,4.5,14374.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Arts and Humanities,The Singer Songwriter,,4.5,34152.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Arts and Humanities,Creative Writing,,4.5,3726.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Arts and Humanities,Indigenous Canada,,4.5,14983.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Arts and Humanities,Introduction to Philosophy,,4.5,9198.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Arts and Humanities,Fundamentals of Music Theory,,4.5,23270.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Arts and Humanities,Greek and Roman Mythology,,4.5,47499.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Arts and Humanities,Introduction to Classical Music,,4.5,42816.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Arts and Humanities,The Business of Music Production,,4.5,24896.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Arts and Humanities,Writing and Producing Music in Your Home Studio,,4.5,5092.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Arts and Humanities,The DIY Musician,,4.5,25844.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Arts and Humanities,Finding Your Professional Voice: Confidence & Impact,,4.5,43554.0,Self-paced,Advanced,Free to Audit / Paid Certificate,1.0,0,advanced,2.0,1
Coursera,Language Learning,First Step Korean,,4.5,20305.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Language Learning,Improve Your English Communication Skills,,4.5,39308.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Language Learning,Ãtudier en France: French Intermediate course B1-B2,,4.5,33433.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Language Learning,Learn to Speak Korean 1,,4.5,12005.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Language Learning,Learn Chinese: HSK Test Preparation,,4.5,37521.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Language Learning,Learn English: Beginning Grammar,,4.5,7520.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,0
Coursera,Language Learning,Arizona State University TESOL,,4.5,30478.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Language Learning,"TESOL Certificate, Part 1: Teach English Now!",,4.5,28148.0,Self-paced,Specialization,Free to Audit / Paid Certificate,1.0,0,specialization,0.0,1
Coursera,Language Learning,"TESOL Certificate, Part 2: Teach English Now!",,4.5,43541.0,Self-paced,Specialization,Free to Audit / Paid Certificate,1.0,0,specialization,0.0,1
Coursera,Language Learning,Miracles of Human Language: An Introduction to Linguistics,,4.5,32531.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Language Learning,English for Career Development,,4.5,16611.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Language Learning,The Pronunciation of American English,,4.5,24726.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Language Learning,Business English Communication Skills,,4.5,33470.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Language Learning,Chinese for Beginners,,4.5,11865.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Math and Logic,Introduction to Mathematical Thinking,,4.5,46378.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Math and Logic,Data Science Math Skills,,4.5,14808.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Math and Logic,Introduction to Calculus,,4.5,36378.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Math and Logic,Introduction to Logic,,4.5,20373.0,Self-paced,Introductory,Free to Audit / Paid Certificate,1.0,0,introductory,0.0,1
Coursera,Math and Logic,Mathematics for Engineers,,4.5,28814.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Math and Logic,Mathematics for Engineering,,4.5,17459.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Math and Logic,Algebra: Elementary to Advanced,,4.5,11855.0,Self-paced,Advanced,Free to Audit / Paid Certificate,1.0,0,advanced,2.0,1
Coursera,Math and Logic,Making Math Click: Understand Math Without Fear,,4.5,39039.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Math and Logic,Math Prep: College & Work Ready,,4.5,46980.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Math and Logic,Single Variable Calculus,,4.5,32336.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Math and Logic,Mathematics for Machine Learning: Multivariate Calculus,,4.5,9201.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Math and Logic,Pre-Calculus,,4.5,28592.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Math and Logic,Precalculus through Data and Modelling,,4.5,47939.0,Self-paced,Intermediate,Free to Audit / Paid Certificate,1.0,0,intermediate,1.0,1
Coursera,Mixed,Introduction to Programming,,4.4,1956.0,7 weeks,Introductory,Free,1.75,0,introductory,0.0,0
Coursera,Mixed,AI For Everyone,,4.6,123141.0,9 weeks,Intermediate,$39/month (Subscription),2.25,1,intermediate,1.0,1
Coursera,Mixed,Learning How to Learn,,4.8,444226.0,5 weeks,Intermediate,Free to Audit / $49 Certificate,1.25,0,intermediate,1.0,1
Coursera,Mixed,The Science of Well-Being,,4.9,162025.0,12 weeks,Intermediate,Free,3.0,0,intermediate,1.0,1
Coursera,Mixed,Python for Everybody,,4.4,409375.0,9 weeks,Intermediate,$49/month (Professional Certificate),2.25,1,intermediate,1.0,0
Coursera,Mixed,Google Data Analytics Professional Certificate,,4.9,24455.0,5 weeks,Advanced,Free to Audit / $49 Certificate,1.25,0,advanced,2.0,1
Coursera,Mixed,IBM Data Science Professional Certificate,,4.5,368673.0,5 weeks,Advanced,$39/month (Subscription),1.25,1,advanced,2.0,1
Coursera,Mixed,Meta Social Media Marketing Professional Certificate,,4.3,87182.0,10 weeks,Advanced,Free,2.5,0,advanced,2.0,0
